,t,y
0,0.0,0.0
1,0.001,0.009424731451438514
2,0.002,0.018849183848911558
3,0.003,0.02827307814855218
4,0.004,0.03769613532669008
5,0.005,0.04711807638994897
6,0.006,0.05653862238534271
7,0.007,0.06595749441037001
8,0.008,0.07537441362310704
9,0.009000000000000001,0.08478910125229779
10,0.01,0.09420127860744167
11,0.011,0.10361066708887805
12,0.012,0.11301698819786726
13,0.013000000000000001,0.12241996354666757
14,0.014,0.13181931486860807
15,0.015,0.14121476402815697
16,0.016,0.15060603303098447
17,0.017,0.1599928440340204
18,0.018000000000000002,0.16937491935550622
19,0.019,0.17875198148504043
20,0.02,0.18812375309361762
21,0.021,0.19748995704366035
22,0.022,0.20685031639904383
23,0.023,0.21620455443511277
24,0.024,0.22555239464868979
25,0.025,0.23489356076807583
26,0.026000000000000002,0.24422777676304117
27,0.027,0.2535547668548073
28,0.028,0.2628742555260192
29,0.029,0.2721859675307073
30,0.03,0.2814896279042389
31,0.031,0.29078496197325954
32,0.032,0.30007169536562195
33,0.033,0.30934955402030384
34,0.034,0.31861826419731454
35,0.035,0.3278775524875879
36,0.036000000000000004,0.3371271458228629
37,0.037,0.34636677148555195
38,0.038,0.3555961571185944
39,0.039,0.36481503073529686
40,0.04,0.37402312072915905
41,0.041,0.383220155883685
42,0.042,0.3924058653821795
43,0.043000000000000003,0.40157997881752816
44,0.044,0.4107422262019632
45,0.045,0.4198923379768119
46,0.046,0.4290300450222283
47,0.047,0.43815507866690917
48,0.048,0.447267170697792
49,0.049,0.45636605336973457
50,0.05,0.4654514594151783
51,0.051000000000000004,0.4745231220537911
52,0.052000000000000005,0.4835807750020932
53,0.053,0.4926241524830621
54,0.054,0.5016529892357204
55,0.055,0.5106670205247009
56,0.056,0.5196659821497931
57,0.057,0.5286496104554692
58,0.058,0.5376176423403881
59,0.059000000000000004,0.546569815266879
60,0.06,0.5555058672704025
61,0.061,0.5644255369689902
62,0.062,0.5733285635726613
63,0.063,0.5822146868928166
64,0.064,0.5910836473516095
65,0.065,0.5999351859912931
66,0.066,0.608769044483544
67,0.067,0.6175849651387607
68,0.068,0.6263826909153387
69,0.069,0.6351619654289196
70,0.07,0.6439225329616153
71,0.07100000000000001,0.6526641384712062
72,0.07200000000000001,0.6613865276003141
73,0.073,0.6700894466855478
74,0.074,0.6787726427666227
75,0.075,0.6874358635954522
76,0.076,0.6960788576452125
77,0.077,0.7047013741193802
78,0.078,0.7133031629607399
79,0.079,0.7218839748603654
80,0.08,0.7304435612665701
81,0.081,0.7389816743938293
82,0.082,0.7474980672316738
83,0.083,0.7559924935535507
84,0.084,0.7644647079256577
